entrada,pessoas,umidade,temperatura,resposta
1148,11,69.0,29.2,35.93930055563339
1149,11,69.0,29.2,35.93930055563339
1150,11,69.0,29.2,35.93930055563339
1151,11,69.0,29.2,35.93930055563339
1152,11,69.0,29.2,35.93930055563339
1153,11,69.0,29.2,35.93930055563339
1154,11,69.0,29.2,35.93930055563339
1155,11,69.0,29.2,35.93930055563339
1156,11,69.0,29.2,35.93930055563339
1157,11,69.0,29.2,35.93930055563339
1158,11,69.0,29.2,35.93930055563339
1159,11,69.0,29.2,35.93930055563339
1160,11,69.0,29.2,35.93930055563339
1161,11,69.0,29.2,35.93930055563339
1162,11,69.0,29.2,35.93930055563339
1163,11,69.0,29.2,35.93930055563339
1164,11,69.0,29.2,35.93930055563339
1165,11,69.0,29.2,35.93930055563339
1166,11,69.0,29.2,35.93930055563339
1167,11,69.0,29.2,35.93930055563339
1168,11,69.0,29.2,35.93930055563339
1169,11,69.0,29.2,35.93930055563339
1170,11,69.0,29.2,35.93930055563339
1171,11,69.0,29.2,35.93930055563339
1172,11,69.0,29.2,35.93930055563339
1173,11,69.0,29.2,35.93930055563339
1174,11,69.0,29.2,35.93930055563339
1175,11,69.0,29.2,35.93930055563339
1176,11,69.0,29.2,35.93930055563339
1177,11,69.0,29.2,35.93930055563339
1178,11,69.0,29.2,35.93930055563339
1179,11,69.0,29.2,35.93930055563339
1180,11,69.0,29.2,35.93930055563339
1181,11,69.0,29.2,35.93930055563339
1182,11,69.0,29.2,35.93930055563339
1183,11,69.0,29.2,35.93930055563339
1184,11,69.0,29.2,35.93930055563339
1185,11,69.0,29.2,35.93930055563339
1186,11,69.0,29.2,35.93930055563339
1187,11,69.0,29.2,35.93930055563339
1188,11,69.0,29.2,35.93930055563339
1189,12,70.0,29.2,33.768095313406086
1190,12,70.0,29.2,33.768095313406086
1191,12,70.0,29.2,33.768095313406086
1192,12,70.0,29.2,33.768095313406086
1193,12,70.0,29.2,33.768095313406086
1194,12,70.0,29.2,33.768095313406086
1195,12,70.0,29.2,33.768095313406086
1196,12,70.0,29.2,33.768095313406086
1197,12,70.0,29.2,33.768095313406086
1198,12,70.0,29.2,33.768095313406086
1199,12,70.0,29.2,33.768095313406086
1200,12,70.0,29.2,33.768095313406086
1201,12,70.0,29.2,33.768095313406086
1202,12,70.0,29.2,33.768095313406086
1203,12,70.0,29.2,33.768095313406086
1204,12,70.0,29.2,33.768095313406086
1205,12,70.0,29.2,33.768095313406086
1206,12,70.0,29.2,33.768095313406086
1207,12,70.0,29.2,33.768095313406086
1208,12,70.0,29.2,33.768095313406086
1209,12,70.0,29.2,33.768095313406086
1210,12,70.0,29.2,33.768095313406086
1211,12,70.0,29.2,33.768095313406086
1212,12,70.0,29.2,33.768095313406086
1213,12,70.0,29.2,33.768095313406086
1214,12,70.0,29.2,33.768095313406086
1215,11,70.0,29.2,35.41979033693088
1216,11,70.0,29.2,35.41979033693088
1217,11,70.0,29.2,35.41979033693088
1218,11,70.0,29.2,35.41979033693088
1219,11,70.0,29.2,35.41979033693088
1220,11,70.0,29.2,35.41979033693088
1221,11,70.0,29.2,35.41979033693088
1222,11,70.0,29.2,35.41979033693088
1223,11,70.0,29.2,35.41979033693088
1224,11,70.0,29.2,35.41979033693088
1225,11,70.0,29.2,35.41979033693088
1226,11,70.0,29.2,35.41979033693088
1227,11,70.0,29.2,35.41979033693088
1228,11,70.0,29.2,35.41979033693088
1229,12,70.0,29.2,33.768095313406086
1230,12,70.0,29.2,33.768095313406086
1231,12,70.0,29.2,33.768095313406086
1232,12,70.0,29.2,33.768095313406086
1233,12,70.0,29.2,33.768095313406086
1234,12,70.0,29.2,33.768095313406086
1235,12,70.0,29.2,33.768095313406086
1236,12,70.0,29.2,33.768095313406086
1237,12,70.0,29.2,33.768095313406086
1238,12,70.0,29.2,33.768095313406086
1239,12,70.0,29.2,33.768095313406086
1240,12,70.0,29.2,33.768095313406086
1241,12,70.0,29.2,33.768095313406086
1242,12,70.0,29.2,33.768095313406086
1243,12,70.0,29.2,33.768095313406086
1244,12,70.0,29.2,33.768095313406086
1245,12,70.0,29.2,33.768095313406086
1246,12,70.0,29.2,33.768095313406086
1247,12,70.0,29.2,33.768095313406086
1248,12,70.0,29.2,33.768095313406086
1249,12,70.0,29.2,33.768095313406086
1250,12,70.0,29.2,33.768095313406086
1251,12,70.0,29.2,33.768095313406086
1252,12,70.0,29.2,33.768095313406086
1253,12,70.0,29.2,33.768095313406086
1254,12,70.0,29.2,33.768095313406086
1255,12,70.0,29.2,33.768095313406086
1256,12,70.0,29.2,33.768095313406086
1257,12,70.0,29.2,33.768095313406086
1258,12,70.0,29.2,33.768095313406086
1259,12,70.0,29.2,33.768095313406086
1260,12,70.0,29.2,33.768095313406086
1261,12,70.0,29.2,33.768095313406086
1262,12,70.0,29.2,33.768095313406086
1263,12,70.0,29.2,33.768095313406086
1264,12,70.0,29.2,33.768095313406086
1265,12,70.0,29.2,33.768095313406086
1266,12,70.0,29.2,33.768095313406086
1267,12,70.0,29.2,33.768095313406086
1268,12,70.0,29.2,33.768095313406086
1269,12,70.0,29.2,33.768095313406086
1270,12,70.0,29.2,33.768095313406086
1271,12,70.0,29.2,33.768095313406086
1272,12,70.0,29.2,33.768095313406086
1273,12,70.0,29.2,33.768095313406086
1274,12,70.0,29.2,33.768095313406086
1275,12,70.0,29.2,33.768095313406086
1276,12,70.0,29.2,33.768095313406086
1277,12,70.0,29.2,33.768095313406086
1278,12,70.0,29.2,33.768095313406086
1279,12,70.0,29.2,33.768095313406086
1280,12,70.0,29.2,33.768095313406086
1281,12,70.0,29.2,33.768095313406086
1282,12,70.0,29.2,33.768095313406086
1283,12,70.0,29.2,33.768095313406086
1284,12,70.0,29.2,33.768095313406086
1285,12,70.0,29.2,33.768095313406086
1286,12,70.0,29.2,33.768095313406086
1287,12,70.0,29.2,33.768095313406086
1288,12,70.0,29.2,33.768095313406086
1289,12,70.0,29.2,33.768095313406086
1290,12,70.0,29.2,33.768095313406086
1291,12,70.0,29.2,33.768095313406086
1292,12,70.0,29.2,33.768095313406086
1293,12,70.0,29.2,33.768095313406086
1294,12,70.0,29.2,33.768095313406086
1295,12,70.0,29.2,33.768095313406086
1296,12,70.0,29.2,33.768095313406086
1297,12,70.0,29.2,33.768095313406086
1298,12,70.0,29.2,33.768095313406086
1299,12,70.0,29.2,33.768095313406086
1300,12,70.0,29.2,33.768095313406086
1301,12,70.0,29.2,33.768095313406086
1302,12,70.0,29.2,33.768095313406086
1303,13,71.0,29.2,32.65482275282516
1304,13,71.0,29.2,32.65482275282516
1305,13,71.0,29.2,32.65482275282516
1306,13,71.0,29.2,32.65482275282516
1307,13,71.0,29.2,32.65482275282516
1308,13,71.0,29.2,32.65482275282516
1309,13,71.0,29.2,32.65482275282516
